"id","listing_url","last_scraped","host_id","host_name","host_since","host_location","neighbourhood","neighbourhood_cleansed","zipcode","property_type","room_type","accommodates","bathrooms","bedrooms","beds","price","number_of_reviews","review_scores_rating","cancellation_policy","amenities"
2850126,"https://www.airbnb.com/rooms/2850126","2016-07-04",14575370,"Jacques","2014-04-22","Paris, Île-de-France, France","Père Lachaise - Ménilmontant","Ménilmontant","75020","House","Entire home/apt",4,1,3,3,220,0,NA,"moderate","TV|Cable TV|Internet|Wireless Internet|Kitchen|Indoor Fireplace|Heating|Family/Kid Friendly|Washer|Smoke Detector|Carbon Monoxide Detector|First Aid Kit|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
876345,"https://www.airbnb.com/rooms/876345","2016-07-04",2404009,"Patrick & Evelyne","2012-05-18","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Ménilmontant","75020","House","Entire home/apt",10,3.5,4,6,290,15,95,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Pets Allowed|Doorman|Gym|Hot Tub|Indoor Fireplace|Heating|Family/Kid Friendly|Washer|Smoke Detector|Carbon Monoxide Detector|Fire Extinguisher|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
4670620,"https://www.airbnb.com/rooms/4670620","2016-07-04",24161148,"Lola","2014-11-25","Paris, Île-de-France, France","Nation","Ménilmontant","75020","House","Entire home/apt",8,1,3,5,150,1,100,"moderate","Internet|Wireless Internet|Kitchen|Smoking Allowed|Pets live on this property|Cat(s)|Indoor Fireplace|Heating|Family/Kid Friendly|Washer|Essentials|Shampoo"
8402227,"https://www.airbnb.com/rooms/8402227","2016-07-04",43767152,"Roselyne","2015-09-09","Paris, Île-de-France, France","Père Lachaise - Ménilmontant","Ménilmontant","75020","House","Private room",3,1,1,2,111,1,100,"moderate","Cable TV|Wireless Internet|Smoking Allowed|Breakfast|Indoor Fireplace|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|First Aid Kit|Essentials|Shampoo"
8860001,"https://www.airbnb.com/rooms/8860001","2016-07-04",46382534,"Laure","2015-10-12","Paris, Île-de-France, France","Père Lachaise - Ménilmontant","Ménilmontant","75020","House","Entire home/apt",2,1,2,1,80,0,NA,"moderate","TV|Cable TV|Wireless Internet|Kitchen|Smoking Allowed|Heating|Washer|Dryer|Fire Extinguisher|Essentials|Shampoo|translation missing: en.hosting_amenity_49|translation missing: en.hosting_amenity_50"
4921900,"https://www.airbnb.com/rooms/4921900","2016-07-04",25350053,"Jean","2014-12-29","Paris, Île-de-France, France","Père Lachaise - Ménilmontant","Ménilmontant","75020","House","Entire home/apt",6,1,2,3,150,15,93,"moderate","Internet|Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Washer|Smoke Detector|Safety Card|Essentials|Shampoo"
9244929,"https://www.airbnb.com/rooms/9244929","2016-07-04",48045106,"Marie-Claude","2015-11-03","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Ménilmontant","75020","House","Entire home/apt",5,1.5,1,3,111,4,90,"moderate","TV|Cable TV|Internet|Wireless Internet|Kitchen|Pets Allowed|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Essentials|Shampoo|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
3601463,"https://www.airbnb.com/rooms/3601463","2016-07-04",18141963,"Alberto","2014-07-15","Paris, Île-de-France, France","Nation","Ménilmontant","75020","House","Entire home/apt",4,1,1,2,50,2,90,"moderate","TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Heating|Family/Kid Friendly|Washer|First Aid Kit|Essentials"
8056447,"https://www.airbnb.com/rooms/8056447","2016-07-04",27453800,"Laetitia","2015-02-09","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Ménilmontant","75020","House","Entire home/apt",4,1,2,2,85,0,NA,"flexible","Internet|Kitchen|Smoking Allowed|Heating|Family/Kid Friendly|Washer|Smoke Detector|Carbon Monoxide Detector|Essentials|Shampoo"
10804981,"https://www.airbnb.com/rooms/10804981","2016-07-03",52730560,"Lawrence","2015-12-30","FR","Buttes-Chaumont - Belleville","Ménilmontant","75020","House","Private room",2,1,1,1,70,0,NA,"flexible","Internet|Wireless Internet|Kitchen|Smoking Allowed|Heating|Family/Kid Friendly|Washer|Dryer|Fire Extinguisher|Essentials|Iron|Laptop Friendly Workspace"
6912163,"https://www.airbnb.com/rooms/6912163","2016-07-03",24236554,"Alejandra","2014-11-27","Paris, Île-de-France, France","","Ménilmontant","93170","House","Entire home/apt",5,1,3,4,115,61,95,"moderate","TV|Internet|Wireless Internet|Air Conditioning|Kitchen|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|Fire Extinguisher|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
12499506,"https://www.airbnb.com/rooms/12499506","2016-07-03",20358464,"Nicolas","2014-08-21","Paris, Île-de-France, France","Père Lachaise - Ménilmontant","Ménilmontant","75020","House","Private room",2,2,1,1,38,1,100,"flexible","TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Heating|Washer|Dryer|Essentials|Shampoo|24-Hour Check-in|Iron|Laptop Friendly Workspace"
1095602,"https://www.airbnb.com/rooms/1095602","2016-07-03",6019541,"Laurence","2013-04-21","Bordeaux, Aquitaine, France","Père Lachaise - Ménilmontant","Ménilmontant","75020","House","Entire home/apt",4,1,1,1,105,67,93,"strict","TV|Internet|Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
700392,"https://www.airbnb.com/rooms/700392","2016-07-03",3592904,"Flo","2012-09-17","Paris, Île-de-France, France","Nation","Ménilmontant","75020","House","Private room",2,1,1,1,60,0,NA,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Heating|Washer"
5418918,"https://www.airbnb.com/rooms/5418918","2016-07-03",26203666,"Fabienne","2015-01-16","Paris, Île-de-France, France","Nation","Ménilmontant","75020","House","Entire home/apt",7,2,3,7,181,0,NA,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Indoor Fireplace|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|First Aid Kit|Fire Extinguisher|Essentials|Shampoo"
7253091,"https://www.airbnb.com/rooms/7253091","2016-07-03",36199252,"Marie-Pierre","2015-06-19","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Ménilmontant","75020","Townhouse","Entire home/apt",2,1,1,2,55,14,96,"moderate","Internet|Wireless Internet|Kitchen|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Smoke Detector|Essentials|Hair Dryer"
3581322,"https://www.airbnb.com/rooms/3581322","2016-07-03",18039671,"Isabelle","2014-07-13","Paris, Île-de-France, France","Père Lachaise - Ménilmontant","Ménilmontant","75020","House","Entire home/apt",7,2.5,5,5,251,0,NA,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Washer|Smoke Detector|First Aid Kit|Safety Card|Fire Extinguisher|Essentials|Hangers|Hair Dryer|Iron"
5099175,"https://www.airbnb.com/rooms/5099175","2016-07-03",25624153,"Francois","2015-01-05","Paris, Île-de-France, France","Nation","Ménilmontant","75020","House","Entire home/apt",7,2,3,7,202,25,90,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Heating|Family/Kid Friendly|Essentials"
1613163,"https://www.airbnb.com/rooms/1613163","2016-07-03",8587213,"Anita","2013-09-02","Paris, Île-de-France, France","","Ménilmontant","75020","House","Entire home/apt",4,1,1,2,80,25,94,"moderate","TV|Internet|Wireless Internet|Wheelchair Accessible|Kitchen|Smoking Allowed|Pets live on this property|Cat(s)|Heating|Family/Kid Friendly|Essentials|translation missing: en.hosting_amenity_50"
565148,"https://www.airbnb.com/rooms/565148","2016-07-03",2664648,"Sophie Et Fred","2012-06-17","Paris, Île-de-France, France","Père Lachaise - Ménilmontant","Ménilmontant","75020","House","Private room",2,6,1,2,30,68,79,"strict","Internet|Wireless Internet|Kitchen|Heating|Smoke Detector|First Aid Kit|Fire Extinguisher|Essentials|Lock on Bedroom Door|24-Hour Check-in|Laptop Friendly Workspace"
13145842,"https://www.airbnb.com/rooms/13145842","2016-07-03",57389631,"Caroline","2016-02-04","Paris, Île-de-France, France","Père Lachaise - Ménilmontant","Ménilmontant","75020","House","Entire home/apt",9,1,4,5,481,0,NA,"flexible","TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron"
6981966,"https://www.airbnb.com/rooms/6981966","2016-07-03",3296884,"Norma","2012-08-18","Paris, Île-de-France, France","","Ménilmontant","75020","House","Private room",2,1,1,1,50,0,NA,"flexible","Internet|Wireless Internet|Kitchen|Washer|Shampoo"
11439024,"https://www.airbnb.com/rooms/11439024","2016-07-03",36079511,"Guillaume","2015-06-17","Mexico City, Federal District, Mexico","Buttes-Chaumont - Belleville","Ménilmontant","75019","House","Entire home/apt",6,1,1,4,111,1,80,"flexible","TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Pets Allowed|Heating|Family/Kid Friendly|Washer|Essentials|24-Hour Check-in|Laptop Friendly Workspace"
691860,"https://www.airbnb.com/rooms/691860","2016-07-03",2664648,"Sophie Et Fred","2012-06-17","Paris, Île-de-France, France","Père Lachaise - Ménilmontant","Ménilmontant","75020","House","Private room",2,6,1,1,24,50,78,"strict","Internet|Wireless Internet|Kitchen|Heating|Smoke Detector|First Aid Kit|Fire Extinguisher|Essentials|Lock on Bedroom Door|24-Hour Check-in|Laptop Friendly Workspace"
689573,"https://www.airbnb.com/rooms/689573","2016-07-03",2664648,"Sophie Et Fred","2012-06-17","Paris, Île-de-France, France","Père Lachaise - Ménilmontant","Ménilmontant","75020","House","Private room",1,6,1,1,24,28,77,"strict","Internet|Wireless Internet|Kitchen|Heating|Smoke Detector|First Aid Kit|Fire Extinguisher|Essentials|Lock on Bedroom Door|24-Hour Check-in|Laptop Friendly Workspace"
13794386,"https://www.airbnb.com/rooms/13794386","2016-07-03",38200211,"Johanne","2015-07-11","Paris, Île-de-France, France","","Ménilmontant","75020","Townhouse","Private room",3,1,1,1,40,1,80,"flexible","Smoking Allowed|Heating|Family/Kid Friendly|Smoke Detector|First Aid Kit|Essentials|Lock on Bedroom Door|Hair Dryer|Iron"
4487558,"https://www.airbnb.com/rooms/4487558","2016-07-03",6353048,"Christophe","2013-05-12","Paris, Île-de-France, France","Père Lachaise - Ménilmontant","Ménilmontant","75020","House","Entire home/apt",6,1,3,4,100,0,NA,"flexible","Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Washer|Hair Dryer|Iron|Laptop Friendly Workspace"
3045528,"https://www.airbnb.com/rooms/3045528","2016-07-03",15507734,"Manon","2014-05-14","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Ménilmontant","75020","Townhouse","Entire home/apt",4,1,2,3,90,0,NA,"flexible","TV|Internet|Wireless Internet|Kitchen|Heating|Washer|Smoke Detector|Essentials|Shampoo|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
4354705,"https://www.airbnb.com/rooms/4354705","2016-07-03",22602945,"Sophie","2014-10-16","FR","Buttes-Chaumont - Belleville","Ménilmontant","75020","House","Entire home/apt",3,1,1,2,100,0,NA,"strict","Internet|Wireless Internet|Kitchen|Pets live on this property|Cat(s)|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Essentials"
406852,"https://www.airbnb.com/rooms/406852","2016-07-03",2026539,"Stéphanie","2012-03-28","Paris, Île-de-France, France","Père Lachaise - Ménilmontant","Ménilmontant","75020","House","Entire home/apt",8,3,3,5,300,55,95,"moderate","TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Pets Allowed|Breakfast|Indoor Fireplace|Heating|Family/Kid Friendly|Washer|Dryer|Fire Extinguisher|Essentials|Shampoo"
2519566,"https://www.airbnb.com/rooms/2519566","2016-07-03",12898477,"Anne","2014-03-07","Paris, Île-de-France, France","Père Lachaise - Ménilmontant","Ménilmontant","75020","House","Entire home/apt",13,2,5,10,300,0,NA,"moderate","TV|Cable TV|Internet|Wireless Internet|Air Conditioning|Kitchen|Free Parking on Premises|Hot Tub|Indoor Fireplace|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Suitable for Events|Washer|Dryer|Fire Extinguisher|Essentials|Shampoo"
6319661,"https://www.airbnb.com/rooms/6319661","2016-07-03",29368176,"Laetitia","2015-03-15","Paris, Île-de-France, France","Père Lachaise - Ménilmontant","Ménilmontant","75020","House","Entire home/apt",6,3,4,4,251,1,100,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Indoor Fireplace|Heating|Family/Kid Friendly|Washer|Dryer|First Aid Kit|Fire Extinguisher|Essentials|Hair Dryer|Iron"
549295,"https://www.airbnb.com/rooms/549295","2016-07-03",2664648,"Sophie Et Fred","2012-06-17","Paris, Île-de-France, France","Père Lachaise - Ménilmontant","Ménilmontant","75020","House","Private room",2,6,1,1,30,45,75,"strict","Internet|Wireless Internet|Kitchen|Heating|Smoke Detector|First Aid Kit|Fire Extinguisher|Essentials|Lock on Bedroom Door|24-Hour Check-in|Laptop Friendly Workspace"
549226,"https://www.airbnb.com/rooms/549226","2016-07-03",2664648,"Sophie Et Fred","2012-06-17","Paris, Île-de-France, France","Père Lachaise - Ménilmontant","Ménilmontant","75020","House","Private room",2,6,1,2,28,41,76,"strict","Internet|Wireless Internet|Kitchen|Heating|Smoke Detector|First Aid Kit|Fire Extinguisher|Essentials|Lock on Bedroom Door|24-Hour Check-in|Laptop Friendly Workspace"
547795,"https://www.airbnb.com/rooms/547795","2016-07-03",2627731,"Elisabetta","2012-06-13","Paris, Île-de-France, France","Père Lachaise - Ménilmontant","Ménilmontant","75020","House","Private room",2,1,1,1,65,20,93,"moderate","TV|Cable TV|Wireless Internet|Breakfast|Pets live on this property|Cat(s)|Hot Tub|Heating|Suitable for Events|Washer|First Aid Kit|Fire Extinguisher|Essentials|Shampoo"
2245032,"https://www.airbnb.com/rooms/2245032","2016-07-03",9015283,"Marion","2013-09-23","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Ménilmontant","75020","House","Entire home/apt",11,3,6,8,251,1,100,"flexible","TV|Cable TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Pets Allowed|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Dryer"
1326357,"https://www.airbnb.com/rooms/1326357","2016-07-03",7197081,"Wendy","2013-06-30","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Ménilmontant","75020","House","Entire home/apt",11,3,5,7,350,3,93,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|Fire Extinguisher|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
8522315,"https://www.airbnb.com/rooms/8522315","2016-07-03",44873403,"L'Equipe","2015-09-22","Paris, Île-de-France, France","","Ménilmontant","75020","House","Entire home/apt",5,1,1,3,70,3,60,"strict","Wireless Internet|Kitchen|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Smoke Detector|Safety Card|Fire Extinguisher|24-Hour Check-in|Hair Dryer|Laptop Friendly Workspace"
6553981,"https://www.airbnb.com/rooms/6553981","2016-07-03",6317371,"Félicie","2013-05-10","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Ménilmontant","75020","House","Entire home/apt",6,1,2,4,125,2,80,"strict","TV|Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Washer"
7715015,"https://www.airbnb.com/rooms/7715015","2016-07-04",402759,"Kristina","2011-02-21","Paris, Ile-de-France, France","Panthéon","Panthéon","75005","House","Entire home/apt",2,1,1,1,90,1,100,"flexible","TV|Cable TV|Internet|Wireless Internet|Kitchen|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Smoke Detector|Carbon Monoxide Detector|Safety Card|Essentials"
12287075,"https://www.airbnb.com/rooms/12287075","2016-07-04",66214256,"Jihene","2016-04-07","Paris, Île-de-France, France","Panthéon","Panthéon","75005","House","Entire home/apt",4,1,1,1,75,0,NA,"moderate","TV|Wireless Internet|Kitchen|Heating|Washer|Essentials|Hangers|Hair Dryer"
503569,"https://www.airbnb.com/rooms/503569","2016-07-03",2483760,"Christophe","2012-05-28","Paris, Île-de-France, France","Port-Royal","Panthéon","75013","Townhouse","Private room",1,1,1,1,35,125,92,"moderate","Internet|Wireless Internet|Kitchen|Smoking Allowed|Heating|Essentials|translation missing: en.hosting_amenity_49|translation missing: en.hosting_amenity_50"
8530355,"https://www.airbnb.com/rooms/8530355","2016-07-03",44915157,"Min","2015-09-23","FR","Panthéon","Panthéon","75005","House","Entire home/apt",2,1,1,2,100,0,NA,"flexible","TV|Cable TV|Internet|Wireless Internet|Kitchen|Pets Allowed|Doorman|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Essentials"
12672199,"https://www.airbnb.com/rooms/12672199","2016-07-04",68479464,"Laurine","2016-04-23","FR","Port-Royal","Panthéon","75005","House","Entire home/apt",6,1,2,3,391,1,20,"flexible","TV|Cable TV|Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Suitable for Events|Washer|Dryer|Smoke Detector|Essentials|Hangers|Hair Dryer|Iron"
4159808,"https://www.airbnb.com/rooms/4159808","2016-07-04",21587789,"Nisha","2014-09-21","FR","Panthéon","Panthéon","75005","House","Private room",2,1,1,1,40,2,90,"flexible","Kitchen|Elevator in Building|Buzzer/Wireless Intercom|Heating|Smoke Detector|24-Hour Check-in"
12805100,"https://www.airbnb.com/rooms/12805100","2016-07-04",59915865,"Mathilde","2016-02-22","Paris, Île-de-France, France","Panthéon","Panthéon","75005","Townhouse","Entire home/apt",15,3,4,8,402,8,93,"strict","Kitchen|Heating|Washer|Dryer|Smoke Detector|Essentials|24-Hour Check-in|Hangers"
5781461,"https://www.airbnb.com/rooms/5781461","2016-07-04",29994075,"Senus","2015-03-25","US","Panthéon","Panthéon","75005","House","Entire home/apt",6,1.5,2,3,331,0,NA,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Indoor Fireplace|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
5234271,"https://www.airbnb.com/rooms/5234271","2016-07-04",1998822,"Caroline","2012-03-24","Paris, Île-de-France, France","Saint-Michel","Panthéon","75005","House","Entire home/apt",6,1,2,2,236,20,74,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Pets Allowed|Breakfast|Indoor Fireplace|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
